id,guild_id,user_id,moderator_id,action_type,reason,duration,created_at
115,1471242450386550835,1390689313788006420,763898226562564116,jail,Yok,Suresiz,"""2026-02-24T03:32:54.000Z"""
116,1471242450386550835,1119865884362682441,787960730975993896,ban,Yok,Suresiz,"""2026-02-24T16:21:23.000Z"""
117,1471242450386550835,1058727181288755240,763898226562564116,warn,allaha kufur,Yok,"""2026-02-24T17:00:30.000Z"""
118,1471242450386550835,1058727181288755240,763898226562564116,warn,cok seksi olmak,Yok,"""2026-02-24T17:01:05.000Z"""
119,1471242450386550835,1058727181288755240,787960730975993896,warn,cok seksi oldugu icin azdım,Yok,"""2026-02-24T17:01:46.000Z"""
120,1471242450386550835,1119865884362682441,763898226562564116,vcmute,Yok,Suresiz,"""2026-02-24T17:02:24.000Z"""
121,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-02-24T17:55:23.000Z"""
122,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-02-24T17:55:41.000Z"""
123,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-02-25T01:25:52.000Z"""
124,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Süresiz,"""2026-02-25T02:08:24.000Z"""
125,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Süresiz,"""2026-02-25T02:27:15.000Z"""
126,1471242450386550835,1447015808344784956,763898226562564116,jail,Yok,Süresiz,"""2026-02-25T03:54:47.000Z"""
127,1471242450386550835,1403384519293403137,787960730975993896,mute,hapsu,Suresiz,"""2026-02-26T12:13:29.000Z"""
128,1471242450386550835,1403384519293403137,776755211015815169,mute,haa,Suresiz,"""2026-02-26T12:14:29.000Z"""
129,1471242450386550835,1403384519293403137,776755211015815169,warn,hehe,Yok,"""2026-02-26T12:14:55.000Z"""
130,1471242450386550835,1403384519293403137,776755211015815169,jail,Yok,Suresiz,"""2026-02-26T12:15:31.000Z"""
131,1471242450386550835,1403384519293403137,776755211015815169,kick,Yok,Yok,"""2026-02-26T12:16:46.000Z"""
132,1471242450386550835,790286990486667275,1403384519293403137,warn,Yok,Yok,"""2026-02-26T12:18:45.000Z"""
133,1471242450386550835,1447015808344784956,1403384519293403137,mute,Yok,Suresiz,"""2026-02-27T09:29:52.000Z"""
134,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-27T12:42:49.798Z"""
135,1471242450386550835,1448002329268719666,763898226562564116,warn,kufur,Yok,"""2026-02-27T13:12:30.605Z"""
136,1471242450386550835,1448002329268719666,763898226562564116,warn,kufur,Yok,"""2026-02-27T13:12:31.208Z"""
137,1471242450386550835,1448002329268719666,763898226562564116,warn,kufur,Yok,"""2026-02-27T13:12:32.257Z"""
138,1471242450386550835,1448002329268719666,763898226562564116,warn,kufur,Yok,"""2026-02-27T13:12:33.339Z"""
139,1471242450386550835,1448002329268719666,763898226562564116,warn,kufur,Yok,"""2026-02-27T13:12:34.394Z"""
140,1471242450386550835,1448002329268719666,763898226562564116,mute,Yok,Suresiz,"""2026-02-27T13:46:38.990Z"""
141,1471242450386550835,828271363994288128,763898226562564116,vcmute,Yok,Suresiz,"""2026-02-27T14:01:21.197Z"""
142,1471242450386550835,1441859284030980108,763898226562564116,warn,tehditsapikliktacizcilikahlaksizlik,Yok,"""2026-02-28T05:54:30.122Z"""
143,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T06:13:11.537Z"""
144,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T06:18:13.373Z"""
145,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T06:19:11.052Z"""
146,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T06:19:32.873Z"""
147,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-02-28T06:24:27.844Z"""
148,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-02-28T06:28:54.915Z"""
149,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T06:28:58.322Z"""
150,1471242450386550835,1447015808344784956,763898226562564116,jail,Yok,Suresiz,"""2026-02-28T06:29:27.701Z"""
151,1471242450386550835,1447015808344784956,763898226562564116,kick,Yok,Yok,"""2026-02-28T06:29:59.111Z"""
152,1471242450386550835,1447015808344784956,763898226562564116,ban,Yok,Suresiz,"""2026-02-28T06:31:24.943Z"""
153,1471242450386550835,315818922450616320,763898226562564116,warn,ayak fetisi var.,Yok,"""2026-02-28T07:26:37.227Z"""
154,1471242450386550835,722418701852344391,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T07:28:14.937Z"""
155,1471242450386550835,722418701852344391,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T07:30:11.264Z"""
156,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T07:30:39.760Z"""
157,1471242450386550835,1403384519293403137,763898226562564116,mute,Yok,Suresiz,"""2026-02-28T13:47:54.381Z"""
158,1471242450386550835,1447015808344784956,763898226562564116,unban,af,Yok,"""2026-02-28T15:01:42.805Z"""
159,1471242450386550835,1119865884362682441,763898226562564116,warn,deneme,Yok,"""2026-03-01T07:31:21.881Z"""
160,1471242450386550835,1119865884362682441,763898226562564116,warn,deneme,Yok,"""2026-03-01T07:31:22.725Z"""
161,1471242450386550835,1119865884362682441,763898226562564116,warn,deneme,Yok,"""2026-03-01T07:31:23.467Z"""
162,1471242450386550835,1119865884362682441,763898226562564116,warn,deneme,Yok,"""2026-03-01T07:31:24.063Z"""
