id,guild_id,user_id,action_type,timestamp,reason,duration,moderator_id,created_at
118,1471242450386550835,1058727181288755240,warn,"""2026-02-24T20:01:05.000Z""",cok seksi olmak,Yok,763898226562564116,"""2026-02-24T20:01:05.000Z"""
119,1471242450386550835,1058727181288755240,warn,"""2026-02-24T20:01:46.000Z""",cok seksi oldugu icin azdım,Yok,787960730975993896,"""2026-02-24T20:01:46.000Z"""
120,1471242450386550835,1119865884362682441,vcmute,"""2026-02-24T20:02:24.000Z""",Yok,Suresiz,763898226562564116,"""2026-02-24T20:02:24.000Z"""
121,1471242450386550835,1119865884362682441,warn,"""2026-02-24T20:55:23.000Z""",Yok,Yok,763898226562564116,"""2026-02-24T20:55:23.000Z"""
122,1471242450386550835,1119865884362682441,warn,"""2026-02-24T20:55:41.000Z""",Yok,Yok,763898226562564116,"""2026-02-24T20:55:41.000Z"""
123,1471242450386550835,1447015808344784956,warn,"""2026-02-25T04:25:52.000Z""",Yok,Yok,763898226562564116,"""2026-02-25T04:25:52.000Z"""
124,1471242450386550835,1447015808344784956,mute,"""2026-02-25T05:08:24.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-25T05:08:24.000Z"""
125,1471242450386550835,1447015808344784956,mute,"""2026-02-25T05:27:15.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-25T05:27:15.000Z"""
126,1471242450386550835,1447015808344784956,jail,"""2026-02-25T06:54:47.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-25T06:54:47.000Z"""
127,1471242450386550835,1403384519293403137,mute,"""2026-02-26T15:13:29.000Z""",hapsu,Suresiz,787960730975993896,"""2026-02-26T15:13:29.000Z"""
128,1471242450386550835,1403384519293403137,mute,"""2026-02-26T15:14:29.000Z""",haa,Suresiz,776755211015815169,"""2026-02-26T15:14:29.000Z"""
129,1471242450386550835,1403384519293403137,warn,"""2026-02-26T15:14:55.000Z""",hehe,Yok,776755211015815169,"""2026-02-26T15:14:55.000Z"""
130,1471242450386550835,1403384519293403137,jail,"""2026-02-26T15:15:31.000Z""",Yok,Suresiz,776755211015815169,"""2026-02-26T15:15:31.000Z"""
131,1471242450386550835,1403384519293403137,kick,"""2026-02-26T15:16:46.000Z""",Yok,Yok,776755211015815169,"""2026-02-26T15:16:46.000Z"""
132,1471242450386550835,790286990486667275,warn,"""2026-02-26T15:18:45.000Z""",Yok,Yok,1403384519293403137,"""2026-02-26T15:18:45.000Z"""
133,1471242450386550835,1447015808344784956,mute,"""2026-02-27T12:29:52.000Z""",Yok,Suresiz,1403384519293403137,"""2026-02-27T12:29:52.000Z"""
